"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18"
"GB_GCA_945865635.1",0.483643725462931,-1.33226903964682,0.0919227204209296,0.126051660750307,0.293179538882439,-0.747204511602838,-0.129967465488243,-0.236046267394245,0.295911180273573,0.304373451884069,0.27481784428471,0.326161823023054,-0.188643674804932,0.238859238662988,-0.433448685407868,-0.914953463069967,1.81573727047115,0.137351053001931
"GB_GCA_001898385.1",-0.595484906123531,-0.766997591687696,-0.165790027417123,0.80500323701219,0.303165860289007,2.81173860617532,0.177782062138467,-0.314440192879206,-0.346266849379398,-0.115082955990467,-0.356424186736138,-0.326476753140813,0.450934734735232,-0.351964423320901,-0.929923908246307,-1.04858819714553,1.35450698871762,0.114361849498999
"RS_GCF_018398935.1",0.816692102420372,0.17427546050887,-0.0928299048717877,0.149676558406257,0.0685458733161109,-1.03040366226458,-0.957628799707622,-0.581997032988882,0.162798842336177,0.550801058593273,0.279987609125,0.0971796759420954,0.00615841358349549,0.30159111619321,0.235061123956747,0.108830494455606,-0.201414002163118,-0.0533619466279108
"GB_GCA_007748055.1",0.218813645831561,-1.05669271540833,-0.587869210765369,-0.111770759031203,-1.35785291529824,-1.05570772822924,-0.213454613107235,0.0308272990858996,-0.184925906755434,-0.173740840979486,0.478663354028606,-0.902475859199802,0.098215591799389,0.338082430620973,-1.11381351768363,-0.879394593698664,1.60002129228781,0.103355413952986
"GB_GCA_021732995.1",-0.0887193973978946,-1.09239358857912,-0.0176057024138692,-1.32448850838262,-1.28517842292219,-0.604866102853316,-0.128440188531017,0.73528816238461,0.197747781492409,-0.243223185602301,0.379464685778024,0.0901301630768068,0.269943383924794,-0.100335427932492,-0.112243797094447,-1.29806793935108,1.78941208317941,0.189999836303865
"GB_GCA_005791255.1",0.483643725462931,-1.33226903964682,0.0919227204209296,0.126051660750307,0.293179538882439,-0.747204511602838,-0.129967465488243,-0.236046267394245,0.295911180273573,0.304373451884069,0.27481784428471,0.326161823023054,-0.188643674804932,0.238859238662988,-0.433448685407868,-0.914953463069967,1.81573727047115,0.137351053001931
"GB_GCA_019636335.1",-0.106731800196836,-1.07783901058952,-0.125203397574354,0.597856696451786,-0.199544826265918,-0.623034291558389,-0.6888128389915,-0.48940471198797,0.73526080118231,0.19410729370401,0.79688270920412,-0.592366282973172,0.095014096057398,0.0591294956402972,-0.45407645220666,-1.48495489133388,1.43867384587204,0.150026920148222
"GB_GCA_016872925.1",0.483643725462931,-1.33226903964682,0.0919227204209296,0.126051660750307,0.293179538882439,-0.747204511602838,-0.129967465488243,-0.236046267394245,0.295911180273573,0.304373451884069,0.27481784428471,0.326161823023054,-0.188643674804932,0.238859238662988,-0.433448685407868,-0.914953463069967,1.81573727047115,0.137351053001931
"RS_GCF_000196115.1",0.785979391543027,0.286999235521506,-0.270405154251971,-0.623936816185002,-1.03415078382719,-1.34656496154529,-0.576669691871716,-0.0479100518363465,-0.619537675109057,-0.130868695700805,0.229763529870531,-0.359483938571125,0.386543550479947,0.355438428382832,-0.075193121098781,0.265713456859563,-0.159174786493841,-0.0678460412554128
"RS_GCF_020966635.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"RS_GCF_007741535.1",0.124736387526692,0.419142528505409,-0.649223546585138,-1.51526021961896,-1.142118937089,-1.24551614046849,-1.13080983774706,0.328191362886776,0.0535023329821122,-0.302559261152403,-0.71305058126038,-0.284980662665051,-0.546894071491014,0.262209515296291,0.173584057057677,0.0488379246005426,-0.184013933229991,-0.0426166782939102
"GB_GCA_903914415.1",0.397646838874535,0.219938055444777,-0.0411052425204299,-0.261915606125771,0.817505293977656,-1.22620788943202,-0.394191266332978,-0.252709772971227,0.408442880738806,-0.174602075696716,-0.735202715110985,0.117906457991782,-0.65180173876787,0.278579363027999,0.309234721762045,-0.0324856586558761,-0.219117106612495,-0.0413615208247566
"GB_GCA_012517265.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"GB_GCA_014859965.1",0.720871090631314,0.397942889213872,-0.271112928017657,0.249815677010455,0.710731867255476,2.45586078238602,-0.175456991920667,-0.136841423638439,-0.668093652394294,-0.150057185194848,-0.358313047881736,0.234192664490173,0.0953431571218788,0.433038510745584,-0.044712830754467,0.560449763672035,-0.294930065773274,-0.0740785052670431
"GB_GCA_903871935.1",0.486526720030044,0.327670213528573,0.228184726977939,-0.821132371824736,-0.652884514565164,-1.1849183017593,0.161476156499588,0.342523242084505,-0.362760526133526,-0.550508147731489,0.31225823751324,-0.192628477860539,0.740222941932817,0.0326136095190607,0.381662431919009,-0.198724602677972,-0.220603147168087,-0.0139421004843257
"GB_GCA_019744815.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"GB_GCA_020847175.1",0.459408531900977,0.218142959463928,0.206738001707207,-0.238683113310829,0.718011430138843,-1.02362697697942,-0.0848510817272078,-0.000613108388977422,-0.226905185090259,0.788888299942038,0.685906120909669,0.345442337649834,-0.548971979970466,0.0554030907287788,0.0757326230815596,0.00967910024086348,-0.337249411305775,-0.0256262953309909
"GB_GCA_011525805.1",0.657392621858048,0.271666929920747,-0.273949574098338,-1.37008732814986,-1.23976868300452,-0.959442868509339,-0.029157438282373,0.752060750553491,0.0457122115455238,0.211208208297382,-0.0688613935810668,0.321111553279617,0.0640575814571713,0.0897828763160655,0.314155924445081,0.158632629099469,-0.0509510886361101,-0.0111840456903572
"GB_GCA_022566535.1",0.619102125199212,0.336919415539217,0.441169618353965,-0.580372347942654,-0.923236440015226,-1.29571968626419,0.115316611611642,0.384176258425966,-0.215942057140634,-0.587486685897736,0.203243211562442,0.293226601767263,0.231569191761484,0.229363566268704,-0.401037891357029,0.626290523677568,-0.0989206888119469,-0.0713219865902942
"GB_GCA_022446965.1",0.483643725462931,-1.33226903964682,0.0919227204209296,0.126051660750307,0.293179538882439,-0.747204511602838,-0.129967465488243,-0.236046267394245,0.295911180273573,0.304373451884069,0.27481784428471,0.326161823023054,-0.188643674804932,0.238859238662988,-0.433448685407868,-0.914953463069967,1.81573727047115,0.137351053001931
"GB_GCA_005787685.1",0.483643725462931,-1.33226903964682,0.0919227204209296,0.126051660750307,0.293179538882439,-0.747204511602838,-0.129967465488243,-0.236046267394245,0.295911180273573,0.304373451884069,0.27481784428471,0.326161823023054,-0.188643674804932,0.238859238662988,-0.433448685407868,-0.914953463069967,1.81573727047115,0.137351053001931
"GB_GCA_023150555.1",0.327938996493676,0.485116879410693,-0.133416534714557,0.35682309896666,0.571256559871036,2.40436923546914,-0.0910338985776543,-0.407032513880118,-0.918728808225531,0.241610808898796,-0.873319286815258,0.363069205774454,0.36207905226133,-0.109502802767988,-0.2407863320829,0.545197188643954,-0.285580859317539,-0.0890270172771339
"GB_GCA_003167555.1",-0.157206313973235,0.406143631502837,0.842509850197165,0.0450984134191889,0.363795629193359,-1.06940777101106,-0.1409866513205,-0.215296212210529,-0.192871681436094,0.829756136258853,0.329880131946394,0.813619920275326,-0.413706193847888,-0.515493888826204,-0.553558381101473,0.370764316337065,-0.325325977240397,-0.0657672818793167
"GB_GCA_903848465.1",0.423760008282735,0.261449450705691,0.044866488431313,0.256683980362462,-0.0709294340683286,-1.08189520918146,-0.873205706364609,-0.852188123230561,-0.0878363134950597,0.942469052686917,-0.235018629808521,0.226056217226377,0.272894308722947,-0.240950197320362,0.0389876226283142,0.0935779194275258,-0.192064795707383,-0.0683104586380016
"GB_GCA_012960505.1",0.426838240070171,-1.28136253782244,-0.121576596998149,0.259261297281772,-0.0324752984905709,-0.792339033998692,-0.962512431907907,-0.61262459123643,0.176984221790552,0.410191284304171,0.460318412563046,0.0127523240258762,-0.165139425103342,0.336578434735706,-0.540821418004219,-0.899192738763689,1.7580574003989,0.115634523798578
"GB_GCA_024638765.1",-0.132971120411281,-1.14426836760791,0.727694568910887,0.409833187480325,-0.0610362620630446,-0.792985305634479,-0.186103035081536,-0.450729371215796,0.329944683927738,0.345241288200884,-0.0812081446785651,0.794339405648546,-0.0533778886823537,-0.332037740891995,-1.0627396895909,-0.553868246973766,1.82766070453653,0.0972100664536053
"RS_GCF_018137965.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_902143385.2",0.0795708585776544,0.423315678124885,0.467723896650213,0.702829766883093,-0.182696049920727,-0.9782573288502,0.186879308083515,-0.310736903798455,0.73618569337261,0.583588691500406,-0.192969927396581,0.420202188852308,0.000889830010763274,-0.419368375738846,-0.549595002253814,0.317070168906598,-0.332086021805853,-0.0695814191909724
"GB_GCA_012959985.1",-0.0866002520359715,-1.13314900204852,-0.0590982506630056,0.635640400984796,-0.0689767281663649,-0.745903453469562,0.322554338819535,-0.39687244846613,0.465702413341583,0.793779074988133,-0.171619373928783,-0.00352620440512237,-0.038937899659201,-0.35602539115494,-0.89226004136018,-1.06729085543698,1.62481115314652,0.124607525773751
"RS_GCF_011044775.1",0.31012864260443,0.38356833228179,-0.432179809319692,-0.902319344185564,-0.610846200538656,-1.58750371110859,-0.845777124916736,-0.0952011156608765,-0.492820595189448,-0.750453997570692,-0.599926226087118,-0.652166655518616,-0.247912352169829,0.43014587129034,-0.108392255889834,0.140158028054359,-0.23455776101547,-0.0775621446556122
"GB_GCA_016219875.1",-0.0809723479113238,0.556194996341872,-0.771765262763085,-0.308080309064521,-0.588908273725915,-1.56056803064718,0.412529385046583,0.446648572854302,-0.107730408781135,-0.893752396504604,-0.592617607948909,-0.711630294645592,-0.539269097658308,0.132060494911722,0.195559650263182,0.287101184495592,-0.0573701718280319,-0.0313955740515165
"GB_GCA_016195385.1",-0.396279890360942,0.519884774885169,0.305949241582492,0.424447238882531,0.240608533367808,-1.2191960784135,-0.0822281249615048,-0.358027967622985,0.862902773292219,-0.0359966103694805,-1.02265968335423,0.127519471904817,-0.633566072639012,-0.344660932831339,-0.582794137044866,0.191514740101394,-0.407468996327482,-0.0792975225911718
"GB_GCA_014879845.1",-0.219452762178389,0.581008755924602,-0.226366138366239,-1.06911443309833,-1.2538855529414,-1.14187826013723,-0.070724823298932,0.869642582318883,0.877524339849782,-0.661439622338913,-0.671001878848439,-0.0908346910391196,-0.818898550203197,0.0837913368778067,-0.414998567824451,0.272330174079615,-0.324035159328461,-0.043887638846881
"GB_GCA_023399155.1",-0.609306624528589,-0.874629242406713,-0.2551128304926,-0.959529694222813,-1.35490672474808,-0.903813631871343,-0.0756084554992166,0.839015024071335,0.891709719304157,-0.802049396628015,-0.490671075410394,-0.175262042955339,-0.990196388890035,0.118778655420303,-1.19088110978542,-0.73569305913968,1.63543624323356,0.125108831579607
"GB_GCA_024707325.1",-0.423914369450851,-0.910203438630332,-0.0380690932271543,-0.346588818789418,-0.823633988197737,-1.24580120251144,0.209424257331104,0.415622545523682,0.345386791132597,-1.2499441330463,-0.377546720237132,-0.542448035808904,-0.69121466956885,0.286715011414351,-1.47285742273293,-0.644372955685864,1.58489241544808,0.0901633652179053
"GB_GCA_018668635.1",0.426838240070171,-1.28136253782244,-0.121576596998149,0.259261297281772,-0.0324752984905709,-0.792339033998692,-0.962512431907907,-0.61262459123643,0.176984221790552,0.410191284304171,0.460318412563046,0.0127523240258762,-0.165139425103342,0.336578434735706,-0.540821418004219,-0.899192738763689,1.7580574003989,0.115634523798578
"RS_GCF_902728235.1",0.272540899436884,0.435212771295432,-0.207926807916828,-0.247557712481978,-1.07065221350299,-1.30012938101616,0.708397078855726,0.167842090933953,-0.330819483558026,0.252719094983157,-0.402174256621297,-0.375762467002124,0.512745075924087,-0.337165397507814,-0.426631744454742,0.097615340186273,-0.292421033746217,-0.0588730392802394
"GB_GCA_019455225.1",0.36693412799719,0.332661830457413,-0.218680491900613,-1.03552898071703,-0.285191363165646,-1.54236918871274,-0.0132321584970723,0.281377208181308,-0.373893636706427,-0.856271829990794,-0.785426794365454,-0.338757156521439,-0.271416601871419,0.332426675217621,-0.00101952329348289,0.124397303748081,-0.176877890943218,-0.0558456154522586
"GB_GCA_016182605.1",-0.71534514500364,-0.656103765353543,-0.998396881880185,0.543131929528279,-0.49532235714581,3.08909175435184,-0.96655587787564,0.0584715075711407,0.177501115166424,-0.0882565767699495,0.355198430998973,-0.315885369980404,-0.242101005816983,-0.0276631337302019,-0.0999297983861698,-0.809106303178545,1.65780478287066,0.164784355286269
"GB_GCA_020444425.1",-0.0832935421829417,0.713053534929775,-0.539107135069298,0.913278429554694,0.462626388584224,2.55417407784171,0.155905433574629,0.0422849111132202,-0.264080233976491,-0.50135937131924,0.102491414455853,-0.285234511920572,0.20467430248945,0.00756670764863215,0.501349163223637,0.274476309188289,-0.294530577404586,-0.0174410522985675
"GB_GCA_015493745.1",-0.234868377264321,0.61986856604837,-0.116997512312357,-0.68226115271683,0.558881282043873,2.87600265330556,-0.514656071238596,0.5052116257456,-0.492551519639681,0.327921005381727,0.387976952929052,0.389677781767708,-0.358081064897217,-0.10847229743123,0.320045069142944,-0.0629383449215033,-0.557009747949202,-0.000926505244041334
"GB_GCA_024277115.1",-0.624722239614522,-0.835769432282945,-0.145744204438718,-0.572676413841315,0.457860110237191,3.11406728157145,-0.519539703438881,0.474584067498052,-0.478366140185305,0.187311231092626,0.568307756367097,0.305250429851489,-0.529378903584055,-0.0734849788887346,-0.455837472818023,-1.0709615781408,1.40246165461282,0.168069965182447
"GB_GCA_001657315.1",0.243303565945893,0.366440930700183,-0.187880984938423,-1.62523736333548,-0.915957963554802,-0.997800705620038,0.0110753132783777,0.956866351311211,-0.462918774363933,0.55511328206625,0.522557686481938,0.255964715990178,-0.4675685623952,-0.0586859530756475,0.0474546909735423,0.0752419591910039,-0.244466367851019,-0.00516492359679091
"RS_GCF_021389975.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_004362805.1",0.459408531900977,0.218142959463928,0.206738001707207,-0.238683113310829,0.718011430138843,-1.02362697697942,-0.0848510817272078,-0.000613108388977422,-0.226905185090259,0.788888299942038,0.685906120909669,0.345442337649834,-0.548971979970466,0.0554030907287788,0.0757326230815596,0.00967910024086348,-0.337249411305775,-0.0256262953309909
"RS_GCF_014841125.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_020447315.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_002797555.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_003721515.1",0.103150374995235,0.309720439295372,0.491828565518038,-0.302669032419098,0.773622862027861,-0.907114839589282,-0.179250199775567,0.0132418616896887,-0.0890549945977487,0.475066680331456,0.953901396830714,0.198888299363242,-0.171788338816006,-0.169702532062275,0.425215443502998,-0.438998234990393,-0.456357642052273,0.00656111623674255
"RS_GCF_015694705.1",0.293556679170815,0.315773120358025,0.903835431544979,0.129255107540334,0.235071649017094,-0.863046249593336,-0.360041614272623,-0.136055752647904,0.70424465079711,-0.21963855121424,0.521462566737957,0.603336177993892,0.228367696019492,-0.0495893687119717,0.258699174119937,0.0207302260423537,-0.260268135227722,-0.0246504803950587
"RS_GCF_020907275.1",0.639380219059107,0.286221507910353,-0.381547269258823,0.55225787668454,-0.154135086348253,-0.977611057214412,-0.589530088742856,-0.472632123819089,0.583225231235425,0.648538687603693,0.34855662984503,-0.361384892770362,-0.110871706410225,0.249247799888855,-0.0276767306671324,-0.0282543228833251,-0.401689325943482,-0.0511569618460002
"RS_GCF_009668025.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_000428845.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_003339505.1",0.282096648539712,0.330089006865411,-0.0819793626798289,0.163898204967455,0.495330470474479,-0.970834371929257,0.283247629237558,0.108751800780816,0.193521203808988,0.886625928952458,0.754475141629699,-0.113122231062624,-0.666002099964186,0.00305977442442313,-0.18700523154232,-0.127405717098068,-0.537524735086138,-0.0234213105490803
"GB_GCA_913774715.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_003258705.1",0.282096648539712,0.330089006865411,-0.0819793626798289,0.163898204967455,0.495330470474479,-0.970834371929257,0.283247629237558,0.108751800780816,0.193521203808988,0.886625928952458,0.754475141629699,-0.113122231062624,-0.666002099964186,0.00305977442442313,-0.18700523154232,-0.127405717098068,-0.537524735086138,-0.0234213105490803
"GB_GCA_020149935.1",0.696185704451867,0.235315006085975,-0.168047951839745,0.419048240153075,0.171519751024757,-0.932476534818558,0.243014877676807,-0.0960537999769037,0.702152189718445,0.542720855183591,0.163056061566694,-0.0479753937731843,-0.134375956111815,0.151528603816136,0.0796960019292188,-0.0440150471896033,-0.34400945587123,-0.0294404326426467
"RS_GCF_003003035.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"RS_GCF_900112795.1",0.51723943090739,0.214946438515937,0.405759976358122,-0.047518997233478,0.449812142578138,-0.868757002478582,-0.219482951336318,-0.191563739068031,0.419575991311708,0.131161606562589,0.36248231676771,0.264035136652681,0.359837805036366,-0.0212337026705615,0.691916676974537,-0.355607565081929,-0.262842362837364,0.000541994143176213
"RS_GCF_007097485.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"RS_GCF_003046625.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"GB_GCA_903851365.1",0.51723943090739,0.214946438515937,0.405759976358122,-0.047518997233478,0.449812142578138,-0.868757002478582,-0.219482951336318,-0.191563739068031,0.419575991311708,0.131161606562589,0.36248231676771,0.264035136652681,0.359837805036366,-0.0212337026705615,0.691916676974537,-0.355607565081929,-0.262842362837364,0.000541994143176213
"GB_GCA_015712185.1",0.51723943090739,0.214946438515937,0.405759976358122,-0.047518997233478,0.449812142578138,-0.868757002478582,-0.219482951336318,-0.191563739068031,0.419575991311708,0.131161606562589,0.36248231676771,0.264035136652681,0.359837805036366,-0.0212337026705615,0.691916676974537,-0.355607565081929,-0.262842362837364,0.000541994143176213
"GB_GCA_903844815.1",0.51723943090739,0.214946438515937,0.405759976358122,-0.047518997233478,0.449812142578138,-0.868757002478582,-0.219482951336318,-0.191563739068031,0.419575991311708,0.131161606562589,0.36248231676771,0.264035136652681,0.359837805036366,-0.0212337026705615,0.691916676974537,-0.355607565081929,-0.262842362837364,0.000541994143176213
"RS_GCF_900142525.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"GB_GCA_017619375.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"GB_GCA_017561825.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"GB_GCA_916440255.1",0.0724376641178901,0.422444214308008,0.314253316137854,-1.07628240701036,-0.329073795115442,-1.22327613887,0.201708908060339,0.547328842842224,-0.871391512042983,-0.206603073962622,0.903677317576245,-0.257775315149979,0.208596798080445,-0.115855219872652,0.11496119844747,-0.282115272586436,-0.414118426382995,-0.00792297839075939
"RS_GCF_000144405.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"RS_GCF_018127785.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
"GB_GCA_004558865.1",0.842784876935786,0.236092733697129,-0.0569058368328924,-0.757146452716467,-0.708495946454181,-1.30143043914944,0.255875274547947,0.328668272005838,-0.500610716626036,-0.236686528120907,0.0442629615921952,-0.0460744395739479,0.363039300778357,0.257719232310114,0.0321796114975701,0.249952732553285,-0.101494916421589,-0.0461295120520592
